id,category,product_id
22281,basic/spread,5654
22282,dairy/cheese,5655
22283,meat/fish,5655
22284,home/cleaning,5655
22285,dairy/cheese,5656
22286,drinks/alcohol,5656
22287,frozen/instant,5656
22288,meat/meat,5657
22289,fashion/clothes,5657
22290,pastry/basic,5657
22291,dairy/joghurts,5658
22292,dairy/lact-free,5658
22293,health/vitamins-ointments,5658
22294,fruits-veg/dried-nuts,5659
22295,snacks/sweet,5659
22296,pets,5659
22297,basic/pasta,5660
22298,meat/fish,5660
22299,home/accessories,5660
22300,pastry/sweet,5661
22301,home/office,5661
22302,home/accessories,5661
22303,pastry/sweet,5662
22304,dairy/cheese,5662
22305,dairy/joghurts,5662
22306,pastry/sweet,5663
22307,home/decorations,5663
22308,snacks/sweet,5663
22309,fruits-veg/fruit,5664
22310,home/plants-garden,5664
22311,health/vitamins-ointments,5664
22312,eating,5665
22313,basic/tea-coffee-soups,5665
22314,basic/morning,5665
22315,snacks/sweet,5666
22316,dairy/joghurts,5666
22317,pastry/sweet,5666
22318,home/office,5667
22319,home/maintenence,5667
22320,baby/supplies-hygiene,5667
22321,other,5668
22322,home/bags,5668
22323,free-time/other,5668
22324,baby/food,5669
22325,pastry/sweet,5669
22326,snacks/sweet,5669
22327,snacks/sweet,5670
22328,pets,5670
22329,home/maintenence,5670
22330,snacks/sweet,5671
22331,basic/pasta,5671
22332,home/laundry,5671
22333,snacks/sweet,5672
22334,dairy/cheese,5672
22335,dairy/joghurts,5672
22336,snacks/sweet,5673
22337,frozen/instant,5673
22338,frozen/sweet,5673
22339,snacks/sweet,5674
22340,dairy/joghurts,5674
22341,pastry/sweet,5674
22342,home/office,5675
22343,fashion/clothes,5675
22344,hazard,5675
22345,dairy/milk,5676
22346,dairy/lact-free,5676
22347,dairy/cheese,5676
22348,home/office,5678
22349,home/maintenence,5678
22350,health/vitamins-ointments,5678
22351,home/office,5679
22352,dairy/lact-free,5679
22353,home/maintenence,5679
22354,meat/meat-products,5680
22355,meat/meat,5680
22356,drinks/alcohol,5680
22357,meat/meat-products,5681
22358,fruits-veg/vegetable,5681
22359,snacks/salty,5681
22360,dairy/milk,5682
22361,dairy/joghurts,5682
22362,dairy/cheese,5682
22363,dairy/joghurts,5683
22364,dairy/lact-free,5683
22365,health/vitamins-ointments,5683
22366,pastry/sweet,5684
22367,meat/fish,5684
22368,auto/care,5684
22369,dairy/joghurts,5685
22370,dairy/lact-free,5685
22371,health/vitamins-ointments,5685
22372,dairy/joghurts,5686
22373,dairy/lact-free,5686
22374,health/vitamins-ointments,5686
22375,dairy/cheese,5687
22376,dairy/joghurts,5687
22377,dairy/milk,5687
22378,dairy/butter,5688
22379,basic/oil-acid-grease,5688
22380,free-time/toys,5688
22381,snacks/sweet,5689
22382,health/vitamins-ointments,5689
22383,dairy/milk,5689
22384,pastry/sweet,5690
22385,dairy/joghurts,5690
22386,home/accessories,5690
22387,pastry/sweet,5691
22388,home/decorations,5691
22389,snacks/sweet,5691
22390,snacks/sweet,5692
22391,health/vitamins-ointments,5692
22392,dairy/joghurts,5692
22393,snacks/salty,5693
22394,basic/sauces,5693
22395,pastry/salty,5693
22396,auto/care,5694
22397,pastry/sweet,5694
22398,drinks/non-alcoholic-beer,5694
22399,home/office,840
22400,home/maintenence,840
22401,auto/care,840
22402,home/office,5695
22403,home/maintenence,5695
22404,health/vitamins-ointments,5695
22405,home/office,5696
22406,health/vitamins-ointments,5696
22407,home/maintenence,5696
22408,home/office,5697
22409,health/vitamins-ointments,5697
22410,home/maintenence,5697
22411,home/office,5698
22412,home/accessories,5698
22413,home/maintenence,5698
22414,home/office,5699
22415,home/maintenence,5699
22416,health/vitamins-ointments,5699
22417,home/office,5700
22418,home/maintenence,5700
22419,health/vitamins-ointments,5700
22420,basic/baking,5701
22421,free-time/books-news-magazines,5701
22422,home/plants-garden,5701
22423,home/office,5702
22424,health/vitamins-ointments,5702
22425,home/maintenence,5702
22426,health/vitamins-ointments,5703
22427,home/office,5703
22428,home/maintenence,5703
22429,home/office,5704
22430,other,5704
22431,home/maintenence,5704
22432,basic/canned-fruits-vegetable,4249
22433,home/accessories,4249
22434,snacks/sweet,4249
22435,free-time/visual,5705
22436,drugstore/beauty,5705
22437,basic/oil-acid-grease,5705
22438,pastry/sweet,5706
22439,home/accessories,5706
22440,health/medical-supplies,5706
22441,home/office,5707
22442,home/maintenence,5707
22443,home/accessories,5707
22444,home/accessories,5708
22445,drinks/wine,5708
22446,home/office,5708
22447,baby/supplies-hygiene,1631
22448,drinks/beer,1631
22449,snacks/salty,1631
22450,home/maintenence,1471
22451,basic/sauces,1471
22452,home/cleaning,1471
22453,auto/fuel,5709
22454,health/lady,5709
22455,drugstore/beauty,5709
22456,snacks/sweet,5710
22457,pastry/sweet,5710
22458,dairy/joghurts,5710
22459,home/office,5711
22460,basic/oil-acid-grease,5711
22461,fashion/clothes,5711
22462,pastry/sweet,5712
22463,meat/meat,5712
22464,basic/spread,5712
22465,baby/supplies-hygiene,5713
22466,baby/food,5713
22467,basic/canned-fruits-vegetable,5713
22468,drugstore/beauty,5714
22469,drugstore/hygiene,5714
22470,drinks/alcohol,5714
22471,drinks/alcohol,5715
22472,basic/tea-coffee-soups,5715
22473,fashion/clothes,5715
22474,home/decorations,5629
22475,dairy/cheese,5629
22476,drinks/wine,5629
22477,drugstore/dental,5716
22478,snacks/sweet,5716
22479,fashion/clothes,5716
22480,drinks/beer,5717
22481,home/maintenence,5717
22482,free-time/toys,5717
22483,drinks/juice,5718
22484,basic/spices,5718
22485,basic/baking,5718
22486,meat/meat,5719
22487,drinks/alcohol,5719
22488,basic/oil-acid-grease,5719
22489,frozen/sweet,1643
22490,drinks/alcohol,1643
22491,fruits-veg/vegetable,1643
22492,pastry/sweet,5720
22493,home/accessories,5720
22494,dairy/joghurts,5720
22495,home/accessories,5721
22496,drugstore/beauty,5721
22497,basic/sugar-flour-rice,5721
22498,home/accessories,5722
22499,pastry/basic,5722
22500,pastry/salty,5722
22501,pastry/sweet,5723
22502,home/accessories,5723
22503,home/maintenence,5723
22504,meat/meat-products,5724
22505,free-time/books-news-magazines,5724
22506,meat/smoked,5724
22507,home/maintenence,5725
22508,auto/care,5725
22509,free-time/toys,5725
22510,dairy/cheese,5656
22511,basic/instant,5656
22512,drinks/alcohol,5656
22513,drugstore/hygiene,5726
22514,home/maintenence,5726
22515,home/accessories,5726
22516,home/maintenence,5727
22517,home/accessories,5727
22518,home/bags,5727
22519,fruits-veg/fruit,5728
22520,home/plants-garden,5728
22521,health/vitamins-ointments,5728
22522,fruits-veg/vegetable,5729
22523,dairy/cheese,5729
22524,dairy/milk,5729
22525,pastry/basic,5730
22526,home/accessories,5730
22527,pastry/salty,5730
22528,snacks/sweet,5731
22529,dairy/milk,5731
22530,pastry/sweet,5731
22531,fruits-veg/fruit,5732
22532,drinks/alcohol,5732
22533,free-time/books-news-magazines,5732
22534,pastry/sweet,5733
22535,drugstore/beauty,5733
22536,home/decorations,5733
22537,free-time/books-news-magazines,5734
22538,basic/baking,5734
22539,meat/fish,5734
22540,home/office,5735
22541,free-time/visual,5735
22542,pastry/sweet,5735
22543,home/office,5736
22544,home/maintenence,5736
22545,health/medical-supplies,5736
22546,home/office,5737
22547,home/accessories,5737
22548,home/maintenence,5737
22549,basic/tea-coffee-soups,5738
22550,free-time/toys,5738
22551,meat/fish,5738
22552,home/office,5739
22553,home/maintenence,5739
22554,auto/care,5739
22555,eating,5665
22556,basic/tea-coffee-soups,5665
22557,basic/morning,5665
22558,snacks/sweet,5740
22559,dairy/joghurts,5740
22560,pastry/sweet,5740
22561,dairy/cheese,5741
22562,dairy/joghurts,5741
22563,free-time/books-news-magazines,5741
22564,fruits-veg/fruit,5743
22565,meat/meat-products,5743
22566,drinks/alcohol,5743
22567,fruits-veg/fruit,5745
22568,meat/meat-products,5745
22569,free-time/books-news-magazines,5745
22570,meat/meat-products,3527
22571,dairy/cheese,3527
22572,basic/spread,3527
22573,pastry/basic,390
22574,basic/instant,390
22575,meat/meat,390
22576,home/maintenence,5748
22577,drugstore/beauty,5748
22578,drugstore/hygiene,5748
22579,snacks/sweet,3141
22580,snacks/salty,3141
22581,pastry/sweet,3141
22582,free-time/books-news-magazines,4557
22583,drugstore/hygiene,4557
22584,baby/supplies-hygiene,4557
22585,baby/supplies-hygiene,5749
22586,home/maintenence,5749
22587,home/plants-garden,5749
22588,basic/baking,5750
22589,home/plants-garden,5750
22590,basic/pasta,5750
22591,meat/smoked,5751
22592,meat/meat-products,5751
22593,pastry/salty,5751
22594,basic/spread,5752
22595,dairy/cream,5752
22596,meat/meat-products,5752
22597,meat/meat,5753
22598,pastry/sweet,5753
22599,basic/jams-marmelade-honey,5753
22600,dairy/cheese,5754
22601,drinks/alcohol,5754
22602,basic/tea-coffee-soups,5754
22603,meat/meat,5755
22604,pastry/sweet,5755
22605,basic/jams-marmelade-honey,5755
22606,dairy/joghurts,385
22607,dairy/lact-free,385
22608,basic/canned-fruits-vegetable,385
22609,dairy/cheese,5756
22610,fruits-veg/dried-nuts,5756
22611,drinks/beer,5756
22612,dairy/cheese,5757
22613,fruits-veg/vegetable,5757
22614,pastry/sweet,5757
22615,dairy/cheese,377
22616,dairy/joghurts,377
22617,fruits-veg/vegetable,377
22618,dairy/butter,5758
22619,basic/oil-acid-grease,5758
22620,fruits-veg/dried-nuts,5758
22621,basic/canned-fish,5759
22622,basic/pasta,5759
22623,drinks/mineral-water,5759
22624,basic/canned-fruits-vegetable,5760
22625,baby/supplies-hygiene,5760
22626,fruits-veg/fruit,5760
22627,basic/sauces,3879
22628,basic/spread,3879
22629,dairy/cheese,3879
22630,basic/sugar-flour-rice,504
22631,home/decorations,504
22632,auto/care,504
22633,fruits-veg/vegetable,5761
22634,basic/canned-fruits-vegetable,5761
22635,dairy/cheese,5761
22636,basic/canned-fruits-vegetable,5762
22637,pastry/basic,5762
22638,fruits-veg/vegetable,5762
22639,fruits-veg/vegetable,5763
22640,basic/sugar-flour-rice,5763
22641,pastry/salty,5763
22642,fruits-veg/dried-nuts,5764
22643,home/decorations,5764
22644,basic/spices,5764
22645,fruits-veg/vegetable,5765
22646,home/plants-garden,5765
22647,drinks/beer,5765
22648,fruits-veg/fruit,5766
22649,snacks/sweet,5766
22650,drinks/non-alcoholic,5766
22651,fruits-veg/vegetable,5767
22652,dairy/cheese,5767
22653,free-time/books-news-magazines,5767
22654,fruits-veg/dried-nuts,389
22655,basic/instant,389
22656,basic/jams-marmelade-honey,389
22657,dairy/cheese,1167
22658,dairy/joghurts,1167
22659,basic/baking,1167
22660,pastry/sweet,5768
22661,snacks/sweet,5768
22662,dairy/joghurts,5768
22663,pastry/sweet,5769
22664,pastry/salty,5769
22665,dairy/joghurts,5769
22666,basic/pasta,5770
22667,fruits-veg/dried-nuts,5770
22668,pastry/sweet,5770
22669,pastry/basic,5771
22670,meat/meat-products,5771
22671,pets,5771
22672,pastry/basic,374
22673,basic/instant,374
22674,meat/meat,374
22675,pastry/sweet,5772
22676,snacks/sweet,5772
22677,home/decorations,5772
22678,pastry/sweet,5773
22679,snacks/sweet,5773
22680,meat/fish,5773
22681,pastry/sweet,391
22682,snacks/sweet,391
22683,dairy/joghurts,391
22684,pastry/basic,392
22685,pastry/salty,392
22686,meat/deli,392
22687,pastry/salty,3538
22688,pastry/sweet,3538
22689,meat/deli,3538
22690,pastry/sweet,5774
22691,snacks/sweet,5774
22692,drugstore/beauty,5774
22693,home/cleaning,5775
22694,home/maintenence,5775
22695,baby/supplies-hygiene,5775
22696,fruits-veg/fruit,5776
22697,health/vitamins-ointments,5776
22698,home/plants-garden,5776
22699,dairy/milk,5777
22700,snacks/sweet,5777
22701,fruits-veg/vegetable,5777
22702,dairy/butter,5778
22703,pastry/sweet,5778
22704,meat/fish,5778
22705,dairy/joghurts,5779
22706,basic/canned-fruits-vegetable,5779
22707,pastry/sweet,5779
22708,dairy/joghurts,5780
22709,pastry/salty,5780
22710,basic/instant,5780
22711,dairy/joghurts,5781
22712,basic/baking,5781
22713,dairy/cheese,5781
22714,dairy/joghurts,5782
22715,fruits-veg/dried-nuts,5782
22716,pastry/sweet,5782
22717,dairy/butter,5783
22718,pastry/salty,5783
22719,basic/oil-acid-grease,5783
22720,snacks/sweet,5784
22721,dairy/joghurts,5784
22722,health/vitamins-ointments,5784
22723,dairy/cheese,5785
22724,drinks/beer,5785
22725,baby/fake-food,5785
22726,fruits-veg/vegetable,5786
22727,pastry/basic,5786
22728,fruits-veg/fruit,5786
22729,drinks/beer,5787
22730,basic/baking,5787
22731,home/cleaning,5787
22732,snacks/salty,5788
22733,snacks/sweet,5788
22734,basic/soy-products,5788
22735,basic/pasta,5789
22736,free-time/toys,5789
22737,home/laundry,5789
22738,snacks/sweet,5790
22739,frozen/sweet,5790
22740,drinks/beer,5790
22741,free-time/books-news-magazines,5791
22742,basic/tea-coffee-soups,5791
22743,fruits-veg/fruit,5791
22744,pastry/sweet,5792
22745,dairy/joghurts,5792
22746,basic/pasta,5792
22747,drinks/juice,3976
22748,fruits-veg/fruit,3976
22749,drinks/non-alcoholic,3976
22750,drinks/non-alcoholic,4178
22751,drinks/mineral-water,4178
22752,drugstore/beauty,4178
22753,fruits-veg/vegetable,5793
22754,basic/sugar-flour-rice,5793
22755,meat/deli,5793
22756,pastry/sweet,3975
22757,meat/fish,3975
22758,dairy/joghurts,3975
22759,meat/deli,5794
22760,frozen/instant,5794
22761,basic/instant,5794
22762,home/accessories,5795
22763,drinks/beer,5795
22764,home/maintenence,5795
22765,home/maintenence,5796
22766,home/cleaning,5796
22767,home/office,5796
22768,basic/sauces,5797
22769,basic/flavoring,5797
22770,basic/pasta,5797
22771,basic/sauces,5798
22772,basic/canned-fish,5798
22773,basic/pasta,5798
22774,pastry/sweet,5799
22775,home/accessories,5799
22776,other,5799
22777,dairy/cheese,5800
22778,free-time/books-news-magazines,5800
22779,dairy/joghurts,5800
22780,home/office,5801
22781,home/maintenence,5801
22782,basic/wheat-legumes,5801
22783,pastry/basic,5802
22784,basic/sugar-flour-rice,5802
22785,dairy/joghurts,5802
22786,dairy/lact-free,5803
22787,auto/care,5803
22788,free-time/toys,5803
22789,dairy/cheese,5804
22790,dairy/joghurts,5804
22791,free-time/books-news-magazines,5804
22792,home/maintenence,5805
22793,home/accessories,5805
22794,auto/care,5805
22795,fruits-veg/vegetable,5806
22796,fruits-veg/fruit,5806
22797,drinks/beer,5806
22798,drinks/non-alcoholic,1698
22799,basic/baking,1698
22800,home/accessories,1698
22801,pastry/salty,4772
22802,pastry/basic,4772
22803,home/plants-garden,4772
22804,pastry/salty,5807
22805,frozen/instant,5807
22806,basic/sauces,5807
22807,pastry/salty,5808
22808,frozen/instant,5808
22809,basic/spread,5808
22810,pastry/salty,5809
22811,frozen/instant,5809
22812,meat/deli,5809
22813,frozen/instant,5810
22814,pastry/salty,5810
22815,basic/instant,5810
22816,drinks/juice,1701
22817,fruits-veg/fruit,1701
22818,snacks/salty,1701
22819,drinks/juice,1700
22820,basic/tea-coffee-soups,1700
22821,snacks/sweet,1700
22822,home/maintenence,1699
22823,basic/tea-coffee-soups,1699
22824,home/office,1699
22825,dairy/cheese,1710
22826,frozen/instant,1710
22827,basic/soy-products,1710
22828,basic/sauces,1712
22829,basic/spread,1712
22830,pastry/basic,1712
22831,home/maintenence,5811
22832,drugstore/hygiene,5811
22833,drugstore/beauty,5811
22834,dairy/milk,5812
22835,snacks/sweet,5812
22836,home/decorations,5812
22837,drinks/beer,4768
22838,dairy/cheese,4768
22839,fruits-veg/vegetable,4768
22840,home/maintenence,1612
22841,home/decorations,1612
22842,snacks/sweet,1612
22843,drinks/juice,4770
22844,fruits-veg/fruit,4770
22845,basic/pasta,4770
22846,drinks/non-alcoholic,1615
22847,basic/baking,1615
22848,frozen/sweet,1615
22849,drinks/non-alcoholic,1614
22850,basic/spices,1614
22851,frozen/sweet,1614
22852,drinks/non-alcoholic,1606
22853,drinks/juice,1606
22854,drinks/mineral-water,1606
22855,home/office,4769
22856,free-time/books-news-magazines,4769
22857,home/accessories,4769
22858,basic/instant,1613
22859,dairy/joghurts,1613
22860,pastry/sweet,1613
22861,snacks/sweet,5813
22862,drinks/non-alcoholic,5813
22863,basic/baking,5813
22864,basic/tea-coffee-soups,5814
22865,pastry/sweet,5814
22866,snacks/sweet,5814
22867,pastry/sweet,5815
22868,home/maintenence,5815
22869,basic/tea-coffee-soups,5815
22870,drinks/mineral-water,1711
22871,free-time/books-news-magazines,1711
22872,drinks/non-alcoholic,1711
22873,fruits-veg/vegetable,5816
22874,fruits-veg/fruit,5816
22875,drinks/beer,5816
22876,other,5817
22877,free-time/other,5817
22878,home/bags,5817
22879,basic/tea-coffee-soups,5818
22880,fruits-veg/fruit,5818
22881,baby/fake-food,5818
22882,auto/fuel,5819
22883,other,5819
22884,drinks/alcohol,5819
22885,fruits-veg/vegetable,5820
22886,basic/canned-fruits-vegetable,5820
22887,home/plants-garden,5820
22888,meat/smoked,5821
22889,meat/meat-products,5821
22890,drinks/mineral-water,5821
22891,dairy/cheese,5822
22892,meat/fish,5822
22893,fruits-veg/vegetable,5822
22894,basic/baking,5823
22895,dairy/joghurts,5823
22896,dairy/milk,5823
22897,basic/sugar-flour-rice,5824
22898,home/plants-garden,5824
22899,home/maintenence,5824
22900,pastry/basic,4176
22901,pastry/salty,4176
22902,basic/instant,4176
22903,meat/meat,5825
22904,home/plants-garden,5825
22905,basic/tea-coffee-soups,5825
22906,meat/meat,5826
22907,home/plants-garden,5826
22908,basic/tea-coffee-soups,5826
22909,meat/meat,5827
22910,home/plants-garden,5827
22911,basic/tea-coffee-soups,5827
22912,dairy/cream,5828
22913,basic/baking,5828
22914,dairy/joghurts,5828
22915,fruits-veg/vegetable,5829
22916,home/plants-garden,5829
22917,drinks/beer,5829
22918,drinks/beer,3860
22919,dairy/cheese,3860
22920,basic/sauces,3860
22921,dairy/joghurts,5830
22922,dairy/lact-free,5830
22923,drinks/wine,5830
22924,basic/sauces,5831
22925,dairy/joghurts,5831
22926,dairy/butter,5831
22927,basic/tea-coffee-soups,5832
22928,snacks/sweet,5832
22929,fruits-veg/fruit,5832
22930,dairy/milk,5833
22931,snacks/sweet,5833
22932,fruits-veg/vegetable,5833
22933,home/accessories,5834
22934,frozen/instant,5834
22935,dairy/joghurts,5834
22936,basic/tea-coffee-soups,5835
22937,basic/canned-fish,5835
22938,meat/fish,5835
22939,pastry/basic,5836
22940,pastry/salty,5836
22941,pastry/other,5836
22942,dairy/cheese,5837
22943,basic/baking,5837
22944,drinks/beer,5837
22945,health/vitamins-ointments,5838
22946,snacks/sweet,5838
22947,fruits-veg/vegetable,5838
22948,pastry/sweet,5839
22949,basic/spread,5839
22950,basic/jams-marmelade-honey,5839
22951,basic/jams-marmelade-honey,5840
22952,meat/fish,5840
22953,basic/instant,5840
22954,drinks/non-alcoholic,5841
22955,drinks/alcohol,5841
22956,frozen/sweet,5841
22957,drinks/juice,5842
22958,basic/spread,5842
22959,fruits-veg/fruit,5842
22960,snacks/salty,5843
22961,basic/instant,5843
22962,frozen/instant,5843
22963,free-time/books-news-magazines,5844
22964,drinks/beer,5844
22965,fruits-veg/vegetable,5844
22966,home/maintenence,5845
22967,home/cleaning,5845
22968,home/accessories,5845
22969,home/maintenence,5846
22970,drinks/beer,5846
22971,auto/care,5846
22972,fruits-veg/vegetable,5793
22973,meat/deli,5793
22974,basic/sugar-flour-rice,5793
22975,drinks/non-alcoholic,5847
22976,drinks/alcohol,5847
