id,receipt_id,ico,cash_register_code,issue_date,create_date,customer_id,dic,ic_dph,invoice_number,okp,paragon,paragon_number,receipt_number,type,tax_base_basic,tax_base_reduced,total_price,free_tax_amount,vat_amount_basic,vat_amount_reduced,vat_rate_basic,vat_rate_reduced,exemption,org_building_number,org_country,org_dic,org_ic_dph,org_ico,org_municipality,org_name,org_postal_code,org_property_registration_number,org_street_name,org_vat_payer,unit_building_number,unit_cash_register_code,unit_country,unit_municipality,unit_postal_code,unit_property_registration_number,unit_street_name,unit_name,unit_type,pkp,category,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by
845,O-BE058C49564E41D6858C49564EB1D680,31393781,88820203545340358,30.07.2024 15:25:10,30.07.2024 15:25:10,,2020354534,SK2020354534,,ADE51FD6-397DA9BA-B952FA0C-349EBCDF-37AF8AB5,b'\x00',,31631,PD,31.37,0.0,37.65,0.0,6.28,0.0,20.0,10.0,b'\x00',,Slovensko,2020354534,SK2020354534,31393781,Bratislava - mestská časť Rača,"dm drogerie markt, s.r.o.",,18,Na pántoch,b'\x01',,88820203545340358,Slovensko,Bratislava,81109,5,Mlynské Nivy,,STANDARD,di17pgFsAUH35cA2fU8KYVSg1fhtJ3P3zRzVsPgQOXyOJIgXnLIyBDR0vxipCajk+PXbyyDISv052eHTyDhmknIJriWY9+fddYj2y3o/Hv++Y1GZeO7jZVlbz0X2/1hYGlKsFh5LDp+LLnG7tZKeU5fRh54dNUHvSWrifWV8xGM+P7Gp61GzScwSKiczpslLLqTNMFAfHEmkn0QlKZ5ZXa/wLvQEv4od0203+fFMUdySH6YMXJ7PqWrmPIxEKVj57okVmC7BxH8gSaY+Dkzbn11PNP9jk3f4V4qUfYs5PKn6QJKMYjuoHre62bPniLZ5qpwjIK7y1F2BlWwG/VuUVQ==,Zdravie a osobná starostlivosť/Drogéria,16,49,2024-09-17 17:48:22,2024-09-17 17:48:32,7,7
846,O-06619A86E33F414BA19A86E33F914B06,36260428,88820218161590012,16.07.2024 16:04:38,16.07.2024 16:04:38,,2021816159,,,196E5D72-0A665A8E-79773A12-6BFC8042-0769CF6D,b'\x00',,4651,PD,1.37,,1.65,,0.28,,20.0,,b'\x00',69,Slovensko,2021816159,SK2021816159,36260428,Skalica,"BAL TIP Slovakia, s.r.o.",,2702,Dr.Clementisa,b'\x01',,88820218161590012,Slovensko,ŠAŠTÍN-STRÁŽE,90841,847,NÁMESTIE SLOBODY,,STANDARD,BycD8yUVDJPH/rr4Ry8zgzDENXomdTdw73bzuE75E0x+Z4H3Y8hlNgUeP636YLPWD9aW9Q8v6pDlTxzVAZISCWb9n0u4bi+RH1lvUst38vvvYuy5bfh1IjMS7xxJ7sUlv/3MJnYMwSl7T/JAgy8e8vO23kd0cSEGtDwRw0G0oq+rNwC+JKBwKYoOuPI914cNOpd4U058jl6v5gunGElC2ONN8wJg8rVPlEXhwBJsub264A2qVXprwDQDdfZpjqGf532zYSjC1q+MGLRgfC8J9x5qkx+6Et1uZoXodYKzyCMTCydpbSI6pJQGTZG+/JLL0RIM6WpcjoqJHmBhueLynw==,Zábava a oddych/Hry a hračky,153,190,2024-09-17 17:48:51,2024-09-17 17:49:02,7,7
847,O-7F56EF3D63EE4CB096EF3D63EE5CB075,31393781,88820203545340264,27.06.2024 12:02:19,27.06.2024 12:02:19,,2020354534,SK2020354534,,16FF4B44-6D851A6B-FA0602B9-77300267-5C3A4F16,b'\x00',,15019,PD,20.83,0.0,25.0,0.0,4.17,0.0,20.0,10.0,b'\x00',,Slovensko,2020354534,SK2020354534,31393781,Bratislava - mestská časť Rača,"dm drogerie markt, s.r.o.",,18,Na pántoch,b'\x01',,88820203545340264,Slovensko,Bratislava,81107,46,Mýtna,,STANDARD,QIuVMZdgDfvpfoGj6Hda4g/KNqZkL3NYsFEgfV0P8quJXcXQV3+xhzZcRk4H5H99KlSn2TNSoYFLw1HBkE2i536J6WghuToJTEBnkW/9b3pMe66ed08C11gccvY0ENRmncGO5T97IiU0pyAh22RfLB7w0bbWZ2st0nA1uS+e4R2omk2L7IyKaNlSRmFRXbKlKc87YQdB3xjNjUJhKR4ne+Jzt+ZfnAjeyjAUYFw+YQnuONznqjeAtXVxjZ/i8LqAHME2ZZUKlzHkXVP6R+KPqJbXD+cwSQ0fp8ukAWPl8BpTlNYnTW7LGcSRre4xxu2XyBwA4CHiffPOKUFmaSba1w==,Stravovanie/Potraviny,16,86,2024-09-17 17:48:52,2024-09-17 17:48:59,7,7
848,O-C681C67731BE4A2981C67731BE1A295F,35793783,88820202794151808,27.07.2024 11:34:00,27.07.2024 11:34:00,,2020279415,SK2020279415,,04DDE7B4-73A68E73-E065E244-BA1AF83A-1E4466F5,b'\x00',,8676,PD,20.95,1.35,28.58,1.95,4.19,0.14,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, s.r.o.",,1E,Ružinovská,b'\x01',57A,88820202794151808,Slovensko,Bratislava,82109,16260,Trenčianska II.,,STANDARD,ZqkAa2VnXchXemAsiiDEGSlBdFithubMCKit6TaUfoQL7e4kdvwTYU1iNanIreezMP+mLsFxkE5Y/mhoyzmJ5O10b6sq+SOI9Q3euOAwRmPC15DKRjjQNA8aCtfOVgsdFAmWlluVfop0GxYiD0K3QnM2gsceFzz0vrz8hzL8QNsVR2s6NMq010aR5tgplTbOm/5xmENEl5vmUh5eJCtozQ1/TG28zUz5ImRC+d+rPDQYUguzkCic5aBH+gA2gvQY3MpKDrOtR5KwBr40fgc1Bbx+8aDMZPucwbwPVuWkFOX3cZNkaNm1jajbOhFJSS9Xyvqu1ZVoPZJL7hJ60UeuuA==,Stravovanie/Potraviny,3,11,2024-09-17 17:49:10,2024-09-17 17:49:14,7,7
849,O-B88BA499F3D547868BA499F3D5B7861A,51410516,88831205290490001,11.08.2024 13:00:12,11.08.2024 13:00:12,,3120529049,SK3120529049,,39278e4c-9a1c01f4-17cc7dc6-a68934df-e400a1d0,b'\x00',,1856,PD,24.6,,29.52,,4.92,,20.0,,b'\x00',5,Slovensko,3120529049,SK3120529049,51410516,Bratislava-Ružinov,"Quang Minh Vu, podnik zahraničnej osoby",,775,Nezábudková,b'\x01',,88831205290490001,Slovensko,Bratislava,82108,14,Dulovo námestie,,STANDARD,gyQ32a+ZzLIdCQc3cpH2kQT7nl0I+agoewLEhtLSLtUs6Ys/Aj1Wtg33+AZL1BRoQ7LYvn+pLQvixV6kAbWN6zqEDEvbEnCYe18KLJF5bo+T9ONVjF+Sr5Cul54QQQBpEBcGAv6xuVKCDOgDVPL8UrG5POcvjS286sZdL/ktyOJ6+EPhOLiEsiDR1M3wUKKiWkxbG/s69lUUpehYbeOORFDwBMXa58eUFis0i5vUpasjfdry7AyamNmRofccJndRL0fePvrIka0kG1VYCivj30lIQZ9W8rLsflxUCw5iUvDeOk5FMnV/pXBauHLAxgjwkFAKvtBgexrhY/mJ6VinEg==,,204,256,2024-09-17 17:49:18,2024-09-17 17:49:19,7,7
850,O-94B5B96CAF28498DB5B96CAF28598D9D,17331463,88820203429510004,06.07.2024 18:55:53,06.07.2024 18:55:53,,2020342951,SK2020342951,,dffc6126-5b2fcb77-9f40a569-97234218-7d10fabf,b'\x00',,19,PD,,34.55,38.0,,,3.45,,10.0,b'\x00',28,Slovensko,2020342951,SK2020342951,17331463,Bratislava - mestská časť Karlova Ves,"M.K.M. TRADING, spol. s r.o.",,,Šaštínska,b'\x01',,88820203429510004,Slovensko,Modra,90001,25,Šturova,,STANDARD,BsGQBACZsNiSW/ooBPSbejoa/8LRWViPGdwGGxzRN9lZP8rf5cOsmyhavzVV9Dz3xS7jrm53EdJbl/hJ4pYph9r3++QjyATqz0lmz/mwhRglEvy3YWpqTVw+YT2FI8LD7RhAz67Z72hOjTHA3bJ3mp9j+KPJeRJy7sA+VDjZVST0Lo++vfYbc9DjyLOkqKgaLoQp3C7cFHrR7rQPhrVSay/Np/3Mt5L7pcKapjn5xCZleL5LeFoieaf/E1NJYIBTg2YmG05Ic3ZZDTvWdMBdrg4JhOOFDeu1qWQOmyomjjwKs1YCmWYE9uXuQJrzud9D/bDDDGUZqzmbnvhnDdzI1w==,Cestovanie/Ubytovanie,244,315,2024-09-17 17:49:35,2024-09-17 17:50:27,7,7
851,O-5EA2469F0B9847D2A2469F0B98C7D282,35795638,88820202574480002,27.07.2024 16:20:52,27.07.2024 16:20:52,,2020257448,SK2020257448,,b5a37093-568e058b-607b9e74-b146b757-9ff0b1bc,b'\x00',,1585,PD,0.0,6.82,7.5,0.0,0.0,0.68,20.0,10.0,b'\x00',,Slovensko,2020257448,SK2020257448,35795638,Bratislava - mestská časť Ružinov,EMKAR market s.r.o.,,11,Dulovo nám.,b'\x01',,88820202574480002,Slovensko,Bratislava - mestská časť Ružinov,82109,11,Dulovo nám.,,STANDARD,J+Tl96c+zSB93vYdGzA3BAnVdl+vqVmseSTOVk6wuChz77fbDO/39Ve7+ph/Z+Naq4BC2nB7bean1In04QZYCX611lGZ/c6K8RlSnvrd6XgGQvP+tCQW5e2B9mGr4MktIKSTO0cbiR/NJBkqhUKwcg7iZPUozS1F8ghh6axP9+ALfPdEtetARv3BG4M78EAzwvR0e2+pgQomxvSW3x1f2Fgx2A6GU5HGYWc9SqMwfwuMoT3aJyusLccoNauvz+zA29wnIlQE0czr2jXOEeWG3pIX2BfUDsFCf9JhsLN8Kgdt5yN/RXdqe0vnVIFVZHW3NXbjlzqU+BarXAoV1z15dg==,Stravovanie/Reštaurácie a kaviarne,20,316,2024-09-17 17:49:53,2024-09-17 17:49:58,7,7
852,O-FF78FC5591584346B8FC559158B34671,55673325,88810840708780001,23.07.2024 17:13:37,23.07.2024 17:13:37,,1084070878,SK1084070878,,EEB49566-636FD56B-8B00515C-833CA919-1DF1581E,b'\x00',,861,PD,6.54,1.64,9.65,0.0,1.31,0.16,20.0,10.0,b'\x00',,Slovensko,1084070878,SK1084070878,55673325,Štefanov,Tomáš Haba - Rozličný tovar,,363,Štefanov,b'\x01',,88810840708780001,Slovensko,Štefanov,90645,343,Štefanov,,STANDARD,g7OwVuubH33RHH+c6JE+6OsJOJd06yc0M6H9tMiDQ4qNWxzmXDBk0bJEeXIO1D+m+2fbyd2KVh4YsQ6smwvllCGvwSj3DATn9Mi7BMXAYGE9hSwxEIcLzCHSa6CZebyVATmOn08zHskcqH3rFRT0HI5RqA4meseUaBG4wWoalvsatupw6Kztci9OxeEW+wfCJxT7cyDDkVDt5d3b3SXYN0yqfaoEGWjGEY3djDcZLeACRQN/Tv1bo3iJLA92Txnd8bJFufoZUuON4+DCsmgeZDI6LBxD1dF2YVq1tq45mTPO5BBUciPowNddHec5PfdpGqbzI/fWtBKQ7KZdpPV0Ww==,Stravovanie/Potraviny,151,187,2024-09-17 17:50:07,2024-09-17 17:50:14,7,7
853,O-00A081388E6948C0A081388E6928C06B,50020188,88821201510110207,29.09.2024 08:53:56,29.09.2024 08:53:55,,2120151011,SK2120151011,,13FBEC8A-0151C508-023B54E1-36451504-75811D41,b'\x00',,6417,PD,19.93,6.2,30.75,0.0,3.99,0.62,20.0,10.0,b'\x00',3,Slovensko,2120151011,SK2120151011,50020188,Bratislava - mestská časť Petržalka,TERNO real estate s.r.o.,,,Bratská,b'\x01',,88821201510110207,Slovensko,Bratislava,82104,5,Kašmírska,,STANDARD,W2qFo5WAzNQWATFzYe7fqUjJDJ77qoAbBCKmPFPbH1j1Keyywjz6oVomKKwKGakYSrQMS96OiU5dNAjUDrTvNNwbH/NHMZYhwuFnnxiCyZIa/apu4M3H7SEnjld67dP+mbhGPnO7p4HoCFuOP5BsuZJdhr3rhTJJTVuo7ZJo3rcEqONByLsr6cd1+TjSLC3K9r1Gk2PzNLDBELgYNCvi9TlMo1ZW/C1v4EiHsWyYzzNFaj0Fm8LoVDZhNFVgzaRBmvjh0PrqBDgQ6ERE4yhOMHTNHsqLNy+Ysw/YcqMRAI7bgpCL693x+VfRaBGnQ4nowE7ZuENenxCkBkjxqY6k0g==,Stravovanie/Potraviny,124,317,2024-09-29 07:04:53,2024-09-29 07:05:01,21,21
854,O-3ECE1DE5054846218E1DE505483621F4,47450681,88820239048720001,29.09.2024 10:41:39,29.09.2024 10:41:39,,2023904872,SK2023904872,,5F0086F3-2670826B-18DA9794-8C251FB9-E41FEFE3,b'\x00',,557,PD,16.17,,19.4,,3.23,,20.0,,b'\x00',100,Slovensko,2023904872,SK2023904872,47450681,Bratislava - m. č. Podunajské Biskupice,FondaCake s.r.o.,,12132,Podzáhradná,b'\x01',,88820239048720001,Slovensko,Bratislava,82104,1,Pri Strelnici,,STANDARD,cG9dSdgkB2X/JvSLoKAe/tJqrygkGv0XQEGyMK7q3lPLKxuotgywD+b0mAZP1caTmsemhsAQSv4ouv0Su0sw/f41u+0jMn1qqa725aeK/AOu8wQnPvUXGZuT5XMbzKzgnM+TE+iHDbQCrGqRuKRDoO9WIvnJj6phvBI0nCQ66uJn2ig/1R2MuQ4g8NYQz3kBHdpYZPzJyXLDS4lNfdErYAJky/YrGYO2ay5eRQUzJYquJAyko0ZOVutttNzG4ioxKRSipZiXdDi/c/QDLJNxXVM5LTZeqFZw2K6fwy+i4+klpGRSIIwmgyolpkCxvPNG7Qabh/Y9smlm50d1GBqlEA==,Stravovanie/Reštaurácie a kaviarne,245,318,2024-09-29 10:34:22,2024-09-29 10:34:32,21,21
855,O-E51F6B2660AE4DD29F6B2660AE3DD2BB,53372689,88821213605600006,23.09.2024 16:33:18,23.09.2024 16:33:18,,2121360560,SK7120001801,,64aaf31f-ea228279-ba9ea11e-15b6a8dc-976cddc0,b'\x00',,1402,PD,5.12,0.0,6.15,0.0,1.03,0.0,20.0,10.0,b'\x00',,Slovensko,2121360560,SK7120001801,53372689,Košice - mestská časť Staré Mesto,Mini potraviny Stanica s.r.o.,,13,Bencúrova,b'\x01',,88821213605600006,Slovensko,Košice - mestská časť Staré Mesto,04001,13,Bencúrova,,STANDARD,IT4H6B+mkUp9MZZgxjbLY9o1YV+vjr1UrqgyQvawpSnewxso/qXv7PKIliY+WmnCHP6IHLM1exsOusZruN2FvT+PqyKAG3OKnurT0s9SpdgKC8ee5fbxfJUjApVcNqMhkspB2hZvJhVOT+i80IGbVY1pACWr+GB32dOFbOGHnWMACPJkIjg4YI8gB2cYuPYNrGwW5EpprGEEXuba5Evu772v1AJx3CAe7gMYdwST7Bj54OLDTWUbSGLFCSYu4NxeBl/yWrVmoitkrE9ZaZ96ImVeuKFrrog2XlHHxUvD3qUL4vAJr1jf8HGKx/bdJuTq2yHORJkg6WtFwVNWKsVeOg==,Stravovanie/Potraviny,246,319,2024-09-30 12:49:07,2024-09-30 12:49:11,7,7
856,O-01BEA5CBE6C24B79BEA5CBE6C29B79A5,36298883,88820201747060010,29.09.2024 12:59:02,29.09.2024 12:59:02,,2020174706,SK2020174706,,c13f2fb0-febd1b94-5d12c446-854ab45a-48dd49a0,b'\x00',,22480,PD,42.26,0.0,50.71,0.0,8.45,0.0,20.0,10.0,b'\x00',,Slovensko,2020174706,SK2020174706,36298883,Veľké Bierovce,"DALITRANS, s.r.o.",,266,Veľké Bierovce,b'\x01',,88820201747060010,Slovensko,Šaštín - Stráže,90841,487,M. R. Štefánika,,STANDARD,P9GGjWEEPPONTzGLCS8IvxzndO4p+GlhgjTI2u8xERAmKhm+ntMNtGkY4kEVxVIWurjOABJ06BDvpQZnjZSVolPuoxoBwG9vk3RXvHQbk9plpvAm0YyxCFGYaOxyPMNVHC/S2qm/Av7oND3nIA618c+GMSqoVdqvPn5dVBxKBb3VrIxBuGgN2+lJ4L7F7QsQj/LuvcsFEuyrrglZFIv3JMNyF3f5LDfz6DzAbNGO0/g6ZghvsgqtmZlFA0CqB5fp65WDohx6kak4r8h40cDHVmvRvivQrvEvm8bOmtf7JOsJ+rYwpX7R5irSjQiKB7IfnUC0oInusNZ00zMZfquI/w==,Auto-moto/Pohonné hmoty,18,22,2024-09-30 12:49:25,2024-09-30 12:49:30,7,7
857,O-0E526A82F19A4D78926A82F19A0D7886,46868674,88820236268580451,24.09.2024 14:57:11,24.09.2024 14:57:11,,2023626858,SK2023626858,,EFF88C27-5CD6F953-605FEC1A-E65672F2-E7CCAF6F,b'\x00',,2979,PD,8.33,0.0,10.0,0.0,1.67,0.0,20.0,10.0,b'\x00',,Slovensko,2023626858,SK2023626858,46868674,Bratislava - mestská časť Ružinov,Pepco Slovakia s. r. o.,,6,Nevädzová,b'\x01',,88820236268580451,Slovensko,Bratislava,82108,3,Mlynské Nivy,,STANDARD,JeQ0Uj5FVuA0WtPQtz3vlgHvdhhGNqXkGmGRH66TfV+w+wdXgAcL7hPF5DI+PrkwLYylKFEAjuaiHMEkuUvnCA7EZosbrWioi/LWPCui1GxV99wPGABH+67rRCpdz3+SU7UBR9hR7YKZltiSUNsK8hlqKO0sHiJbWVfAW2UalrW+QxPfVaTJhOUonqvO86+6AbYVA3mT0uIcKZo74//Q0SAREwh7IsZqJVSnm4feHPz4r6GYhaS4JMaeaQV9MNey18RD6tnQ3JS04nn2pPc+HLYpDTRj9wgYblQ3ofgUpVs1QJKykmeZfRBgqF0/OizsWBrvTvJCj/ahJtrB1J4YSA==,Oblečenie a obuv/Móda,48,54,2024-09-30 12:49:43,2024-09-30 12:49:50,7,7
858,O-6F436CED85F845D6836CED85F8D5D64F,31347037,88820203125030177,25.09.2024 18:18:19,25.09.2024 18:18:19,,2020312503,SK2020312503,,45A3DE08-A737C92A-B408A9E7-07FF7CB8-4E8220C2,b'\x00',,4000,PD,27.65,4.94,38.61,0.0,5.53,0.49,20.0,10.0,b'\x00',19/A,Slovensko,2020312503,SK2020312503,31347037,Bratislava - mestská časť Ružinov,BILLA s.r.o.,,,Bajkalská,b'\x01',,88820203125030177,Slovensko,Bratislava,82108,6,Metodova ulica,,STANDARD,NW0fnh4NJ4MoujdNe5zDrHU6UYVGrnh9xmuliUDin2tFstE+WVOHASD5cgQPmd0lXCSPwWH0ceOX/5Et9hWVO7u7qRcm5qyAJdBFzQUwHjDPSdMmpdSwnGbvQHKTB/eQgdN0IR3Avwhdv0ybYyUMKfmlQLA1bYsTk3CXbQ9yqRSHCyLuCoqyhmeCcZriDIDcoWOFhXOUx0i85sj6Iz6r7DhzHgQ5BQZaKrUmsKSBzaqHKZ6TYXZJ5uqji4a9j8VsbeUE2pWdkwEavjllaMq/mr4mUHCgB0OzuZjLu/bWWnQPrxRwXFxs79GP1CF4IrJFsID/Bup4mOHyglzXmlFxCg==,Stravovanie/Potraviny,1,320,2024-09-30 12:49:56,2024-09-30 12:49:59,7,7
859,O-084CAA4E7E3542A58CAA4E7E3512A53B,31393781,88820203545340358,24.09.2024 15:10:56,24.09.2024 15:10:56,,2020354534,SK2020354534,,7FB3D1A7-A35A8D23-BE749AF7-CE712560-CA74B401,b'\x00',,27429,PD,17.46,0.0,20.95,0.0,3.49,0.0,20.0,10.0,b'\x00',,Slovensko,2020354534,SK2020354534,31393781,Bratislava - mestská časť Rača,"dm drogerie markt, s.r.o.",,18,Na pántoch,b'\x01',,88820203545340358,Slovensko,Bratislava,81109,5,Mlynské Nivy,,STANDARD,pRxlFPSAW0HANKmcUNMW5/QBpgALmvU4XeiyLbn5AoLy8+eSyFb+pVGkZ4FmbRdN9cLZHi8FsnPYMmB6/4QoICUhXysfgyjFMjucm7B0a+JgEArnGZawkBipvCDNgcyf4eD4qt7XGnDcQHat4N1vaz0Fkt/Z65w5582t2AM9IdmaSr7OjawsHhaxdWy6meizPyjZhmAehTfTx/1Tt5tCFTsXtm2jvTbQcUW8tKSrmrCYwua525EQOZvrjvKXML6TUpRH3UTfJUkXr4sxZI3Ny+Asb6xPx3GWjPRfMLtcQCdqtyg+YxQZoI6B2JaoYpcJ/aag+TrflsovpFutFPJmuQ==,Zdravie a osobná starostlivosť/Drogéria,16,49,2024-09-30 12:50:05,2024-09-30 12:50:09,7,7
860,O-780C19082F4449738C19082F44D973F4,53559711,88821214271870005,27.09.2024 12:25:20,27.09.2024 12:25:20,,2121427187,SK2121427187,,F5638ACE-5308B17C-CA768469-E6CA2DA7-04A096A1,b'\x00',,2175,PD,1.25,14.27,17.2,0.0,0.25,1.43,20.0,10.0,b'\x00',3,Slovensko,2121427187,SK2121427187,53559711,Pezinok,"Majolika-R, s. r. o.",,5562,Vinice,b'\x01',,88821214271870005,Slovensko,Bratislava,82109,16,Mlynské Nivy,,STANDARD,cFyu46VE9RNAI/yJORKBwEdywkiMm9GMf8AA+VpCT8Yu6fXKIW/u2J8zZ6GofzT44WXC5qNu0dxw5ZpRnf3MQzq2UGPJ+v1os5DYqG4S86zSl8wWL6ccjZIPUgkuwx871N35L94e5iQG+yoEhCLW+LTYK30Qvx90WmS4XDr+s3wM1eoP1JOgRc9wxE2wvXPmoyPIsYQk1+f7mEkd1HW6R0Pw5AQDw4vzNReNhd3RhzYfItGO79NrCYiPaym8cDNo0EIWwDhzGTNhp0DRDS0aNUUve1DVNNF0AaZLQK0KBbhOzTJzKITUb7cz6sJ/EEX9YA5C0If7U/9BFjaqu//8jA==,Stravovanie/Reštaurácie a kaviarne,247,321,2024-09-30 12:50:15,2024-09-30 12:50:24,7,7
861,O-808295D22A964B0F8295D22A967B0F71,45503249,88820230089110084,27.09.2024 12:19:02,27.09.2024 12:19:02,,2023008911,SK2023008911,,bb29bf77-14c4fb7b-c8b8bc53-81f2bc5a-cd6eee73,b'\x00',,5491,PD,14.16,,16.99,,2.83,,20.0,,b'\x00',,Slovensko,2023008911,SK2023008911,45503249,Martin,"Martinus, s.r.o.",,4,Gorkého,b'\x01',,88820230089110084,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,TF3eCkorSymvmZGTqFtz05qg+EVmXMSarJ3bcDZQAjHa6MSUkhGZh++pguaJ3oLvIzoghis1sfkXOHTok6gl/6f+BVFA+gyTNK3bs2pHqk2viQIOVuk7X0p26CPKA6Hzia4ejH5yHfHW1NFARrRKkswpp4Ohzq1Dsj/OaJiAal6dK0pYIz9dO9rqDNIKxZekxCuKXfsAH8VjmuGtCozUTMJrr4VizXDS5JFO1LTRre2UmGcjWXxg7eDRAtipil48oOIP8tvDw3tTtbTz88vkin/q6uIhwgiHPzgZ2Wqxhic+/0+vEoxkCpMMM3jaeqrSxonS+Zj8oH98ZUuF6+3RtQ==,Zábava a oddych/Knihy a tlač,134,158,2024-09-30 12:50:31,2024-09-30 12:50:46,7,7
862,O-AD8EEDEBABFC45C88EEDEBABFCF5C819,31331131,88820202958600065,27.09.2024 12:14:47,27.09.2024 12:14:47,,2020295860,SK2020295860,,9dbcdaaf-03992524-60ff77ec-37b6c139-09c4038b,b'\x00',,5945,PD,3.87,0.0,4.65,0.0,0.78,0.0,20.0,10.0,b'\x00',,Slovensko,2020295860,SK2020295860,31331131,Bratislava - mestská časť Ružinov,"Štatistické a evidenčné vydavateľstvo tlačív,a.s.ŠEVT a.s. /skrátená verzia obchodného mena/",,6,Plynárenská,b'\x01',,88820202958600065,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,r+HZK5VgpVb27svT33NWsukV4UMTSBior6lOgc3YVBnw6+d6jIqbsHG70j2/2NbnmvaY4yirCGMamHf2uFSObUXSSehiFWOtZ0crSSwF1xf8kvNqCIasY+vDUlGzEkcWA0vWm3/5t/SE/kaBWXY+qQMg/Nat36BESKbg8uUocHZ//YGMKetoZfApBKGrLePyzIPm8V4FYR8794cNYaJuna3ynIg2mcpi0dYKu3zeyfHXiHsYDzP2d6MjqZz9dU9PeFUaIHDXNPTDnqYqb/iOwzNjCEgvbO+Pf36zJTnEUOtQIOIbhqz4WYOClVYC6MFGZP1szO9Kzz9GEJcRDXA9QQ==,Vzdelanie/Učebnice a školské potreby,5,30,2024-09-30 12:50:54,2024-09-30 12:51:11,7,7
863,O-E53D815783014472BD81578301A472C8,31347037,88820203125030173,18.09.2024 18:30:31,18.09.2024 18:30:31,,2020312503,SK2020312503,,BAFD632E-A7080E62-2A739E00-C4F64470-305019A6,b'\x00',,8912,PD,27.19,9.17,42.71,0.0,5.44,0.91,20.0,10.0,b'\x00',19/A,Slovensko,2020312503,SK2020312503,31347037,Bratislava - mestská časť Ružinov,BILLA s.r.o.,,,Bajkalská,b'\x01',,88820203125030173,Slovensko,Bratislava,82108,6,Metodova ulica,,STANDARD,CfSlN8GrEX9tcEPErSAVLgacpf4Luz/TIQcUWoIJStA/rel2MSxmGk1wrKaxBj1BN5i+ONMX5sbe1e8EEgysP1w4T6YUZ0foBLO99hxpTVDgVk37GnYpml0cPsKzcYPJ6Wurxbnzq4UfFIVZnVgQMYTY7xGA2KnLxeEA3cPpCI+5on4LdBttdtK7Qift7uQdtabMcWUkQLLm4VaROC3uPJzlbef2K2sKG1CXaOZpOAY1p/b8Kl3DsiQR/nbkG3V6Jdzy26ubxrn9iOE2eLrjBcUCswzw6bdeAkAotebiFkw5Hg3JH+Y4X9OcQPVBFKcbifrQUz/bIa5Xi9dTn6ztIQ==,Stravovanie/Potraviny,1,320,2024-09-30 12:51:37,2024-09-30 12:51:40,7,7
864,O-B24B32999BA34D228B32999BA31D22BE,54959055,88821218343740001,20.09.2024 16:53:14,20.09.2024 16:53:14,,2121834374,SK2121834374,,7bc7be60-53a552c7-1408426f-7fea450e-564a3ed7,b'\x00',,639,PD,8.92,0.0,10.7,0.0,1.78,0.0,20.0,10.0,b'\x00',1,Slovensko,2121834374,SK2121834374,54959055,Skalica,Gamma Root s. r. o.,,1416,Vajanského,b'\x01',,88821218343740001,Slovensko,Kúty,90801,10,Štefánikova,,STANDARD,FeEI9gMz/MuvR0+GDwrT8D1lp7RL73r36japs/Ics5nfswuExKnO49qTWqJ3HmHgpyZu+aFetjkaG4p1Si4mZcSsDYfQZ4AsUMt0BTjEq7c+PsmT4ShcALgTdlRJpkr/2eVrv/D3AD+cSXiwWIEY4X1RltmnuhmtlZ9rcVP9mKkF4wlkR+oI8qubPdPDhaCT7wyG4fcirDXP9+RaZeVRU4NYqjCFkEn2ln/M8s0/gMtvgNXIUg8M2Zh0uqrE3QSDfH/GIPyiEt0j6++AM8O1OQZJJY9zEDeFPtLXPHYUaFpnexxpGGjvuHPB7yGB4omMILPc0utiVG4GMWWU1aJv0A==,Stravovanie/Reštaurácie a kaviarne,180,322,2024-09-30 12:51:46,2024-09-30 12:51:49,7,7
865,O-9ACA65EAD71745078A65EAD717250772,47205083,88820238034520001,23.09.2024 13:31:37,23.09.2024 13:31:37,,2023803452,SK2023803452,,b0c8c312-bb9ecb43-cebc39f0-08f43f02-0e759ef6,b'\x00',,1418,PD,1.65,27.7,32.45,,0.33,2.77,20.0,10.0,b'\x00',1,Slovensko,2023803452,SK2023803452,47205083,Bratislava - mestská časť Dúbravka,EFLEK s. r. o.,,2626,Plachého,b'\x01',56,88820238034520001,Slovensko,Bratislava,82108,,Košická,,STANDARD,LM1bJhLIz18rolRFDvMGJOQnJHi1blIN5FgRnNbCyuINVJn5ps/0hVPWhWKViyxD6cZUUQzCg5cYyBaNQUhEb4cfo8vbMBOuUVzD46mG0Sa1KB9Qw70dTVIEurTe/MmOhx1PcPgx5+lag0zxuRxSroSX1bu8wpBsD6D+WTHfmPnWBKCahbeAPzswhJO6N/tkLNzQMAfZ1d0wp2Ft23hzymyWOrkcPzC9ssWW05NwBrSCkI2RhFf+GEtJzyZy2DRPpmnMTNeKGQRY4bA0bprRhHmvXYxIhFk56DJw9ltL3oacB/AWZAWGqUlSZDf3mfi6msbvFIUjume7sxusb5FHIw==,Zdravie a osobná starostlivosť/Lieky a zdravotná starostlivosť,19,24,2024-09-30 12:51:56,2024-09-30 12:52:01,7,7
