id,name,item_type,price,vat_rate,category,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by,is_overridden
5622,TS Parížsky šal.400g,K,2.19,20.0,meat/deli,41,296,2024-09-17 17:19:07,2024-09-17 17:19:08,7,system,b'\x00'
5623,Kajzerka cer. 60 g  ,K,0.16,20.0,pastry/basic,41,296,2024-09-17 17:19:07,2024-09-17 17:19:08,7,system,b'\x00'
5624,Siska s ovoc.nap.65g,K,0.49,20.0,pastry/sweet,41,296,2024-09-17 17:19:07,2024-09-17 17:19:08,7,system,b'\x00'
5625,"ZB 0,0% cit. 0,5l VO",K,1.09,20.0,drinks/beer,41,296,2024-09-17 17:19:07,2024-09-17 17:19:08,7,system,b'\x00'
5626,ALU obal záloha     ,K,0.15,0.0,dairy/joghurts,41,296,2024-09-17 17:19:07,2024-09-17 17:19:08,7,system,b'\x00'
5627,"Šariš 10ř 0,5l pl VO",K,0.85,20.0,drinks/beer,41,296,2024-09-17 17:19:07,2024-09-17 17:19:08,7,system,b'\x00'
5628,S&S hyg.vreck. 30x10ks                  ,K,2.95,20.0,free-time/other,16,88,2024-09-17 17:19:24,2024-09-17 17:19:24,7,system,b'\x00'
5629,Pharmadoct ušné sviečky 2ks             ,K,3.65,20.0,home/decorations,16,88,2024-09-17 17:19:24,2024-09-17 17:19:24,7,system,b'\x00'
5630,Soft&Sicher recykl.vrecko10             ,K,1.25,20.0,home/maintenence,16,88,2024-09-17 17:19:24,2024-09-17 17:19:24,7,system,b'\x00'
5631,S+S recy.vreckovky box 160              ,K,1.45,20.0,drugstore/hygiene,16,88,2024-09-17 17:19:24,2024-09-17 17:19:24,7,system,b'\x00'
5632,S&S TP 3-vrst. 10x220 útrž              ,K,4.25,20.0,home/maintenence,16,88,2024-09-17 17:19:24,2024-09-17 17:19:24,7,system,b'\x00'
5633,"Denkmit  pr.pros.na vlnu, 3             ",K,2.45,20.0,home/cleaning,16,88,2024-09-17 17:19:24,2024-09-17 17:19:24,7,system,b'\x00'
5634,"Denkmit pr.prost.Fr.Sens.,3             ",K,2.65,20.0,home/cleaning,16,88,2024-09-17 17:19:24,2024-09-17 17:19:24,7,system,b'\x00'
5635,Loreal púder                            ,K,13.95,20.0,drinks/beer,16,88,2024-09-17 17:19:24,2024-09-17 17:19:24,7,system,b'\x00'
5636,ZĽAVA MEDZISÚČTU,Z,-5.0,20.0,home/plants-garden,16,88,2024-09-17 17:19:24,2024-09-18 07:58:56,7,system,b'\x00'
5637,SLO Chips sol. 130g ,K,2.19,20.0,snacks/salty,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5638,DRAZE RUM-KOKOS 100g,K,2.09,20.0,snacks/sweet,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5639,TS nakup. taska LDPE,K,0.49,20.0,home/bags,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5640,Vishu slepacia 60 g/,K,0.52,20.0,basic/instant,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5641,NIMM2 SMILEGUM.JOGH.,K,1.25,20.0,dairy/joghurts,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5642,TUTTI FRUTTI 15g    ,K,0.41,20.0,frozen/instant,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5643,TS Záv.orechový 400g,K,2.09,20.0,home/office,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5644,Galb.Mozzarella 125g,K,1.79,20.0,dairy/cheese,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5645,POCT.SUN.100g       ,K,2.09,20.0,meat/meat-products,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5646,ADA Buchty marh.330g,K,1.99,20.0,pastry/sweet,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5647,Paradajky str.voľné ,K,1.9925742574257426,10.0,fruits-veg/vegetable,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5648,Rožok štandard 50 g ,K,0.13999999999999999,10.0,pastry/basic,41,297,2024-09-17 17:20:14,2024-09-17 17:20:14,7,system,b'\x00'
5649,CC Galb.Mozzarella 1,Z,-2.7,20.0,dairy/cheese,41,297,2024-09-17 17:20:14,2024-09-18 07:58:56,7,system,b'\x00'
5650,CES.VRETENÁ PANZAN  ,K,2.49,20.0,basic/pasta,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5651,treska exkl.400g    ,K,4.29,20.0,meat/deli,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5652,Treska s cott.140g  ,K,1.79,20.0,meat/fish,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5653,t.exk.s losos.145g  ,K,1.69,20.0,free-time/other,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5654,Billa brav.šunka    ,K,1.89,20.0,meat/meat-products,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5655,Billa Gr.Padano     ,K,3.79,20.0,dairy/cheese,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5656,Mozzarella 125g     ,K,0.99,20.0,dairy/cheese,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5657,KURACIE REZNE RB    ,K,4.891089108910891,10.0,meat/meat,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5658,cl.jog.biely 500g   ,K,0.69,10.0,dairy/joghurts,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5659,Slivky voľné        ,K,1.5942028985507246,20.0,fruits-veg/dried-nuts,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5660,Pancetta kocky110g  ,K,3.09,20.0,basic/pasta,1,282,2024-09-17 17:20:27,2024-09-17 17:20:27,7,system,b'\x00'
5661,PEČ.ZÁV.ORECH.400g  ,K,2.79,20.0,pastry/sweet,1,282,2024-09-17 17:20:27,2024-09-17 17:20:28,7,system,b'\x00'
5662,PEČ.ZÁV.TVAROH400g  ,K,2.59,20.0,pastry/sweet,1,282,2024-09-17 17:20:27,2024-09-17 17:20:28,7,system,b'\x00'
5663,PEČ.PLETEN.HROZ.    ,K,3.49,20.0,pastry/sweet,1,282,2024-09-17 17:20:27,2024-09-17 17:20:28,7,system,b'\x00'
5664,BV Nektárinky kg    ,K,2.288801571709234,20.0,fruits-veg/fruit,1,282,2024-09-17 17:20:27,2024-09-17 17:20:28,7,system,b'\x00'
5665,Polievka 1/2,K,1.39,10.0,eating,187,238,2024-09-17 17:20:40,2024-09-17 17:20:40,7,system,b'\x00'
5666,Obed - tanier,K,17.9,10.0,snacks/sweet,187,238,2024-09-17 17:20:40,2024-09-17 17:20:40,7,system,b'\x00'
5667,Kolatch bio pufance 33g                 ,K,1.75,20.0,home/office,16,86,2024-09-17 17:21:07,2024-09-17 17:21:07,7,system,b'\x00'
5668,Papierová taška dm malá                 ,K,0.3,20.0,other,16,86,2024-09-17 17:21:07,2024-09-17 17:21:07,7,system,b'\x00'
5669,dmBio špald. sušienky s kak             ,K,2.45,20.0,baby/food,16,86,2024-09-17 17:21:07,2024-09-17 17:21:07,7,system,b'\x00'
5670,Bobule mňamies 100g                     ,K,2.95,20.0,home/maintenence,16,86,2024-09-17 17:21:07,2024-09-17 17:48:52,7,system,b'\x00'
5671,Benlian corn&rice 60g                   ,K,1.65,20.0,snacks/sweet,16,86,2024-09-17 17:21:07,2024-09-17 17:21:07,7,system,b'\x00'
5672,LargePDrink+,K,3.45,20.0,snacks/sweet,46,52,2024-09-17 17:21:31,2024-09-17 17:21:31,7,system,b'\x00'
5673,LargeMPopcornChedd,K,4.75,20.0,snacks/sweet,46,52,2024-09-17 17:21:31,2024-09-17 17:21:31,7,system,b'\x00'
5674,DoubleMixCaramel+,K,0.5,20.0,snacks/sweet,46,52,2024-09-17 17:21:31,2024-09-17 17:21:31,7,system,b'\x00'
5675,2D Dospelý,K,10.9,20.0,home/office,46,52,2024-09-17 17:21:31,2024-09-17 17:21:31,7,system,b'\x00'
5676,"Rajo Mliek.čer. 3,5%",K,1.59,10.0,dairy/milk,41,297,2024-09-17 17:22:16,2024-09-17 17:22:16,7,system,b'\x00'
5677,CC Rajo Mliek.cer. 3,Z,-0.68,10.0,dairy/milk,41,297,2024-09-17 17:22:16,2024-09-18 07:58:56,7,system,b'\x00'
5678,"Zošit 423x, A4 linajkový  12 mm  + 1 3 čistý, 20 l., 2024",K,1.43,20.0,home/office,5,30,2024-09-17 17:22:24,2024-09-17 17:22:24,7,system,b'\x00'
5679,"Pilot FriXion Náplň do gumovateľného pera, hrot 07   3ks - červená",K,6.75,20.0,home/office,5,30,2024-09-17 17:22:24,2024-09-17 17:22:24,7,system,b'\x00'
5680,MV SUNKA SP BRAV 100g,K,1.49,20.0,meat/meat-products,22,56,2024-09-17 17:23:53,2024-09-17 17:23:54,7,system,b'\x00'
5681,MV SUNKA SP MOR 100g,K,1.49,20.0,meat/meat-products,22,56,2024-09-17 17:23:53,2024-09-17 17:23:54,7,system,b'\x00'
5682,COOP MLIEKO CER 3.6% 1l,K,1.19,10.0,dairy/milk,22,56,2024-09-17 17:23:53,2024-09-17 17:23:54,7,system,b'\x00'
5683,JOG ZV SMOT CUCO 145g,K,0.46,10.0,dairy/joghurts,22,56,2024-09-17 17:23:53,2024-09-17 17:23:54,7,system,b'\x00'
5684,BUCHTY PAR.SL.LEKV.450g,K,3.59,20.0,pastry/sweet,22,56,2024-09-17 17:23:53,2024-09-17 17:23:54,7,system,b'\x00'
5685,JOG ZV SMOT JAH 145g,K,0.46,10.0,dairy/joghurts,22,56,2024-09-17 17:23:53,2024-09-17 17:23:54,7,system,b'\x00'
5686,JOG ZV SMOT COK 145g,K,0.46,10.0,dairy/joghurts,22,56,2024-09-17 17:23:53,2024-09-17 17:23:54,7,system,b'\x00'
5687,COOP TVAROH MAK HRUD 250g,K,1.29,20.0,dairy/cheese,22,56,2024-09-17 17:23:54,2024-09-17 17:23:54,7,system,b'\x00'
5688,COOP MASLO TRADICNE 250g,K,2.59,10.0,dairy/butter,22,56,2024-09-17 17:23:54,2024-09-17 17:23:54,7,system,b'\x00'
5689,COK BANAN ZEL MP  4X45g,K,1.96,20.0,snacks/sweet,22,56,2024-09-17 17:23:54,2024-09-17 17:23:54,7,system,b'\x00'
5690,PEC BUCHTA CUCOR.80g,K,1.29,20.0,pastry/sweet,22,56,2024-09-17 17:23:54,2024-09-17 17:23:54,7,system,b'\x00'
5691,PEC MRIEZKA VISN.TV.100g,K,1.29,20.0,pastry/sweet,22,56,2024-09-17 17:23:54,2024-09-17 17:23:54,7,system,b'\x00'
5692,CUK LENTIL S BIEL COK 34g,K,0.95,20.0,snacks/sweet,22,56,2024-09-17 17:23:54,2024-09-17 17:23:54,7,system,b'\x00'
5693,SL SLOVAKIA SOLENE 130g,K,1.49,20.0,snacks/salty,22,56,2024-09-17 17:23:54,2024-09-17 17:23:54,7,system,b'\x00'
5694,ZODAC 10  FLM   7,K,6.56,10.0,auto/care,58,68,2024-09-17 17:25:12,2024-09-17 17:25:12,7,system,b'\x00'
5695,"Zošit 513, A5 linajkový  12 mm , 10 l., vlk 2024",K,0.76,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5696,"Zošit 523, A5 linajkový  12 mm , 20 l., korytnačky 2024",K,0.86,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5697,"Zošit 523, A5 linajkový  12 mm , 20 l., futbal 2024",K,0.86,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5698,"Zošit 513, A5 linajkový  12 mm , 10 l., panda 2022",K,0.76,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5699,"Zošit 513, A5 linajkový  12 mm , 10 l., Trex 2024",K,0.76,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5700,"Zošit 513, A5 linajkový  12 mm , 10 l., kocky 2022",K,0.76,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5701,"Výkres na kreslenie a rysovanie, A4, 190 g 25 ks",K,3.42,20.0,basic/baking,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5702,"Zošit 423x, A4 linajkový  12 mm  + 1 3 čistý, 20 l., abstrakt zelený 2023",K,1.43,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5703,"Zošit 440, A4 čistý s okrajom, 40 l., kozmonaut 2024",K,1.8,20.0,health/vitamins-ointments,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5704,"Obal na zošit PVC A4, priehľadný, 200 mic.",K,0.95,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5705,Temperové farby 12ml   6ks,K,5.22,20.0,free-time/visual,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5706,"Náplň do gum.pera Aihao 0,5mm - modrá, 2ks",K,3.04,20.0,pastry/sweet,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5707,"Staedtler Popisovač na biele tabule 301-3, hrot 1 mm, modrý",K,1.9,20.0,home/office,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5708,"Staedtler Popisovač na biele tabule 301-2, hrot 1 mm, červený",K,1.9,20.0,home/accessories,5,30,2024-09-17 17:26:02,2024-09-17 17:26:02,7,system,b'\x00'
5709,* 3 05     Super 95 Natural,K,1.519042189281642,20.0,auto/fuel,39,298,2024-09-17 17:26:44,2024-09-17 17:26:44,7,system,b'\x00'
5710,Obed - tanier,K,17.91044776119403,10.0,snacks/sweet,187,238,2024-09-17 17:27:05,2024-09-17 17:27:05,7,system,b'\x00'
5711,obal malý,K,0.6,20.0,home/office,187,238,2024-09-17 17:27:05,2024-09-17 17:27:05,7,system,b'\x00'
5712,koláč,K,2.39,10.0,pastry/sweet,187,238,2024-09-17 17:27:05,2024-09-17 17:27:05,7,system,b'\x00'
5713,"babylove plienky EKO Jun,.3             ",K,6.95,20.0,baby/supplies-hygiene,16,88,2024-09-17 17:27:21,2024-09-17 17:27:21,7,system,b'\x00'
5714,"ebelin odličovacie tampóny,             ",K,1.05,20.0,drugstore/beauty,16,88,2024-09-17 17:27:21,2024-09-17 17:27:21,7,system,b'\x00'
5715,Betty Barclay w edt 20ml                ,K,18.95,20.0,drinks/alcohol,16,88,2024-09-17 17:27:21,2024-09-17 17:27:21,7,system,b'\x00'
5716,DETSKÁ OBUV SOFT 140    ,K,16.0,20.0,drugstore/dental,75,85,2024-09-17 17:27:40,2024-09-17 17:27:40,7,system,b'\x00'
5717,"RADLER CAP.0,3 L",K,1.7,10.0,drinks/beer,232,299,2024-09-17 17:28:06,2024-09-17 17:28:06,7,system,b'\x00'
5718,P.LUSKOVA NA KYSLO,K,0.0,10.0,drinks/juice,232,299,2024-09-17 17:28:06,2024-09-17 17:28:06,7,system,b'\x00'
5719,M1 Cernohorsky rezen  bravcový,K,8.7,10.0,meat/meat,232,299,2024-09-17 17:28:06,2024-09-17 17:28:06,7,system,b'\x00'
5720,ZODAC TBL ,K,5.91,10.0,pastry/sweet,154,191,2024-09-17 17:28:45,2024-09-17 17:28:45,7,system,b'\x00'
5721,"GOGEN CR2032, Batéria                   ",K,1.69,20.0,home/accessories,233,300,2024-09-17 17:29:01,2024-09-17 17:29:01,7,system,b'\x00'
5722,"GOGEN 23A, Batéria  ",K,1.49,20.0,home/accessories,233,300,2024-09-17 17:29:01,2024-09-17 17:29:01,7,system,b'\x00'
5723,Náplň do bublifuko  ,K,2.29,20.0,pastry/sweet,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5724,ZIPSER ŠUNKA        ,K,9.914285714285715,20.0,meat/meat-products,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5725,BIO vrecia 10l/20k  ,K,1.99,20.0,home/maintenence,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5726,FIT TYČ.ŠŤAV.30g    ,K,0.49,20.0,drugstore/hygiene,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5727,VRECIA 60l/20ks     ,K,1.99,20.0,home/maintenence,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5728,BV Nektárinky kg    ,K,2.2916666666666665,20.0,fruits-veg/fruit,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5729,Rajčiaky voľné SF   ,K,1.9931662870159452,10.0,fruits-veg/vegetable,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5730,ROŽOK 50g           ,K,0.13,10.0,pastry/basic,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5731,JAHODO.TYČINKA 75g  ,K,0.69,20.0,snacks/sweet,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5732,Hrozno biele 500g   ,K,1.19,20.0,fruits-veg/fruit,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5733,VIANOČKA OLZ        ,K,2.49,20.0,pastry/sweet,1,282,2024-09-17 17:29:51,2024-09-17 17:29:51,7,system,b'\x00'
5734,"Výkres na kreslenie a rysovanie, A3, 190 g 20 ks",K,4.65,20.0,free-time/books-news-magazines,5,245,2024-09-17 17:30:11,2024-09-17 17:30:11,7,system,b'\x00'
5735,Staedtler Farbičky gumovateľné   12 ks,K,4.65,20.0,home/office,5,245,2024-09-17 17:30:11,2024-09-17 17:30:11,7,system,b'\x00'
5736,"Papier farebný A4, 80g., 10l.blok",K,3.14,20.0,home/office,5,245,2024-09-17 17:30:11,2024-09-17 17:30:11,7,system,b'\x00'
5737,"Papier farebný lepiaci A4, 8l.",K,2.47,20.0,home/office,5,245,2024-09-17 17:30:11,2024-09-17 17:30:11,7,system,b'\x00'
5738,Lepidlo Pritt Školák 75 g,K,2.0,20.0,basic/tea-coffee-soups,5,245,2024-09-17 17:30:11,2024-09-17 17:30:12,7,system,b'\x00'
5739,"Papier kopírovací ARTIST Standard, A4, 80g, 500 hárkov",K,8.46,20.0,home/office,5,245,2024-09-17 17:30:11,2024-09-17 17:30:12,7,system,b'\x00'
5740,Obed - tanier,K,17.897435897435898,10.0,snacks/sweet,187,238,2024-09-17 17:30:28,2024-09-17 17:30:28,7,system,b'\x00'
5741,Gouda syr           ,K,2.69,20.0,dairy/cheese,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5742,Zľava Lidl Plus     ,Z,-2.69,20.0,home/plants-garden,3,11,2024-09-17 17:30:46,2024-09-18 07:58:56,7,system,b'\x00'
5743,Ružové hrozno bezj  ,K,2.79,20.0,fruits-veg/fruit,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5744,Zľava Lidl Plus     ,Z,-1.3,20.0,home/plants-garden,3,11,2024-09-17 17:30:46,2024-09-18 07:58:56,7,system,b'\x00'
5745,Banány              ,K,1.687062937062937,20.0,fruits-veg/fruit,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5746,zľava               ,Z,-0.68,20.0,other,3,11,2024-09-17 17:30:46,2024-09-18 07:58:56,7,system,b'\x00'
5747,Zľava Lidl Plus     ,Z,-0.4,20.0,home/plants-garden,3,11,2024-09-17 17:30:46,2024-09-18 07:58:56,7,system,b'\x00'
5748,Kozm.obrúsky 120ks  ,K,1.39,20.0,home/maintenence,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5749,Toalet. pap. 10x22  ,K,3.29,20.0,baby/supplies-hygiene,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5750,Lístkové cesto      ,K,0.69,20.0,basic/baking,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5751,Oravská slanina     ,K,9.489795918367347,20.0,meat/smoked,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5752,Smotan. nát. prír.  ,K,0.99,20.0,basic/spread,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5753,Farm.horné stehná   ,K,4.695121951219512,10.0,meat/meat,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5754,Mozzarella Classic  ,K,0.65,20.0,dairy/cheese,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5755,Farm.horné stehná   ,K,4.688473520249221,10.0,meat/meat,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5756,Niva OGT            ,K,1.19,20.0,fruits-veg/dried-nuts,3,11,2024-09-17 17:30:46,2024-10-24 11:22:33,7,system,b'\x00'
5757,Mature Cheddar      ,K,3.99,20.0,dairy/cheese,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5758,Maslo               ,K,2.22,10.0,dairy/butter,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5759,Tuniak v oleji      ,K,2.49,20.0,basic/canned-fish,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5760,Ploché broskyne     ,K,2.29,20.0,basic/canned-fruits-vegetable,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5761,Uhorky šalátové     ,K,1.19,10.0,fruits-veg/vegetable,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5762,Par. pretlak kor.   ,K,1.19,20.0,basic/canned-fruits-vegetable,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5763,Cesnak 200g         ,K,1.59,10.0,fruits-veg/vegetable,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5764,Figy čerstvé        ,K,0.35,20.0,fruits-veg/dried-nuts,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5765,"Cibuľa žltá 1,5kg   ",K,1.99,10.0,fruits-veg/vegetable,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5766,Citróny 500g        ,K,1.99,20.0,fruits-veg/fruit,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5767,Zemiaky nesk.2kgB   ,K,1.79,10.0,fruits-veg/vegetable,3,11,2024-09-17 17:30:46,2024-09-17 17:30:47,7,system,b'\x00'
5768,Čok. brioška        ,K,0.39,20.0,pastry/sweet,3,11,2024-09-17 17:30:46,2024-09-17 17:30:48,7,system,b'\x00'
5769,Taštička čučoried.  ,K,0.44,20.0,pastry/sweet,3,11,2024-09-17 17:30:46,2024-09-17 17:30:48,7,system,b'\x00'
5770,Smile gummi Shakie  ,K,0.69,20.0,basic/pasta,3,11,2024-09-17 17:30:46,2024-09-17 17:30:48,7,system,b'\x00'
5771,Kaiserka špeciál    ,K,0.16,20.0,pastry/basic,3,11,2024-09-17 17:30:46,2024-09-17 17:30:48,7,system,b'\x00'
5772,Ružový donut        ,K,0.49,20.0,pastry/sweet,3,11,2024-09-17 17:30:46,2024-09-17 17:30:48,7,system,b'\x00'
5773,Donut Lesné ovocie  ,K,0.79,20.0,pastry/sweet,3,11,2024-09-17 17:30:46,2024-09-17 17:30:48,7,system,b'\x00'
5774,Čokoládové guličky  ,K,1.79,20.0,pastry/sweet,3,11,2024-09-17 17:30:46,2024-09-17 17:30:48,7,system,b'\x00'
5775,Leštidlo do umývač  ,K,1.49,20.0,home/cleaning,3,10,2024-09-17 17:31:05,2024-09-17 17:31:05,7,system,b'\x00'
5776,Čučoriedky 250g     ,K,3.49,20.0,fruits-veg/fruit,3,10,2024-09-17 17:31:05,2024-09-17 17:31:05,7,system,b'\x00'
5777,"TS Ml. 3,5% 1l PET  ",K,1.19,10.0,dairy/milk,41,301,2024-09-17 17:31:55,2024-09-17 17:31:55,7,system,b'\x00'
5778,Vian.maslo hroz.500g,K,3.69,20.0,dairy/butter,41,301,2024-09-17 17:31:55,2024-09-17 17:31:55,7,system,b'\x00'
5779,Pribinacek kakao 70g,K,0.89,20.0,dairy/joghurts,41,301,2024-09-17 17:31:55,2024-09-17 17:31:55,7,system,b'\x00'
5780,Pribinacek van.70 g ,K,0.89,20.0,dairy/joghurts,41,301,2024-09-17 17:31:55,2024-09-17 17:31:55,7,system,b'\x00'
5781,Rajo Mňam jah.145 g ,K,0.64,10.0,dairy/joghurts,41,301,2024-09-17 17:31:55,2024-09-17 17:31:55,7,system,b'\x00'
5782,Act.jaho.banán4x100g,K,2.55,10.0,dairy/joghurts,41,301,2024-09-17 17:31:55,2024-09-17 17:31:56,7,system,b'\x00'
5783,Maslo 250g          ,K,3.29,10.0,dairy/butter,41,301,2024-09-17 17:31:55,2024-09-17 17:31:56,7,system,b'\x00'
5784,MILKA CHOCOMINIS150g,K,2.39,20.0,snacks/sweet,41,301,2024-09-17 17:31:55,2024-09-17 17:31:56,7,system,b'\x00'
5785,MAMBA 106g          ,K,1.25,20.0,dairy/cheese,41,301,2024-09-17 17:31:55,2024-09-17 17:31:56,7,system,b'\x00'
5786,Dyňa červená kg     ,K,0.6898263027295285,20.0,fruits-veg/vegetable,41,301,2024-09-17 17:31:55,2024-09-17 17:31:56,7,system,b'\x00'
5787,022011931000614 Číslo 88CM  modrá 09    ,K,5.99,20.0,drinks/beer,45,51,2024-09-17 17:32:04,2024-09-17 17:32:04,7,system,b'\x00'
5788,022900991000008 Náfuk héliem 31-45      ,K,4.99,20.0,snacks/salty,45,51,2024-09-17 17:32:04,2024-09-17 17:32:04,7,system,b'\x00'
5789,022012031000110 11 PACK TNT Minecraft - ,K,3.29,20.0,basic/pasta,45,51,2024-09-17 17:32:04,2024-09-17 17:32:04,7,system,b'\x00'
5790,022013011000002 11KUS mramor 25 ks      ,K,0.79,20.0,snacks/sweet,45,51,2024-09-17 17:32:04,2024-09-17 17:32:04,7,system,b'\x00'
5791,022013011000003 11 KUS 25 ks            ,K,0.49,20.0,free-time/books-news-magazines,45,51,2024-09-17 17:32:04,2024-09-17 17:32:04,7,system,b'\x00'
5792,022013011000004 11 KUS metalická 25 ks  ,K,0.39,20.0,pastry/sweet,45,51,2024-09-17 17:32:04,2024-09-17 17:32:04,7,system,b'\x00'
5793,"Voľba sládkov 0,4l",K,2.9,20.0,fruits-veg/vegetable,84,97,2024-09-17 17:32:29,2024-09-17 17:32:29,7,system,b'\x00'
5794,"200g Vyprážané kuracie mini rezníky, zemiakový šalát",K,10.9,10.0,meat/deli,84,97,2024-09-17 17:32:29,2024-09-17 17:32:29,7,system,b'\x00'
5795,Batátové hranolčeky 200g,K,4.9,10.0,home/accessories,84,97,2024-09-17 17:32:29,2024-09-17 17:32:29,7,system,b'\x00'
5796,Cibuľové krúžky 200g,K,4.9,10.0,home/maintenence,84,97,2024-09-17 17:32:29,2024-09-17 17:32:29,7,system,b'\x00'
5797,Samuraj omáčka 60g,K,2.5,10.0,basic/sauces,84,97,2024-09-17 17:32:29,2024-09-17 17:32:29,7,system,b'\x00'
